type,part,expr
ode_pde,ode_depth_3,-x*cos(x) + 2
ode_pde,ode_depth_3,cos(sin(x/9))
ode_pde,ode_depth_3,-2*x + 0.5 + 2/x
ode_pde,ode_depth_3,0.2*(4*x + 35)*log(3/x)
ode_pde,ode_depth_3,(-7*x - 72)/(x + 9)
ode_pde,ode_depth_3,log(log(x + 4))
ode_pde,ode_depth_3,exp(-sin(2*x))
ode_pde,ode_depth_3,exp(-sqrt(x) + x - 5)
ode_pde,ode_depth_3,exp(exp(10 - x))
ode_pde,ode_depth_3,cos(x + 76)
ode_pde,ode_depth_3,-(x + 1)*(x^2 + x + 5)
ode_pde,ode_depth_3,-(x - 4)*(x + 10) + cos(2/x)
ode_pde,ode_depth_3,cos(sin(2/x))
ode_pde,ode_depth_3,-2*x + sin(2*x) - 10
ode_pde,ode_depth_3,4/(4 - x)
ode_pde,ode_depth_3,-0.167*x - 1.33
ode_pde,ode_depth_3,-exp(x)/x^2
ode_pde,ode_depth_3,-8/x
ode_pde,ode_depth_3,sin(x) - sin(x - 1)
ode_pde,ode_depth_3,-x + 0.2*exp(x) + 6
ode_pde,ode_depth_3,x^2*(x + log(x) + 7)
ode_pde,ode_depth_3,exp(-x/5)
ode_pde,ode_depth_3,cos(log(-4/x))
ode_pde,ode_depth_3,exp(x + exp(x))
ode_pde,ode_depth_3,6/(11*x + 2)
ode_pde,ode_depth_3,5.86*x + log(4*x)
ode_pde,ode_depth_3,5*(8 - log(x))*log(x)/x
ode_pde,ode_depth_3,-16*x^3/(x - 1)
ode_pde,ode_depth_3,cos(2*sqrt(3)*x/3)
ode_pde,ode_depth_3,sin(sin(x/3))
ode_pde,ode_depth_3,x^2 - x + 6
ode_pde,ode_depth_3,(-2*x*(x + 6) - 7)/(x + 6)
ode_pde,ode_depth_3,0.833*x + 1
ode_pde,ode_depth_3,x - 4.36
ode_pde,ode_depth_3,-x^2 - x - 6
ode_pde,ode_depth_3,log(x/9)/(3*x - 5)
ode_pde,ode_depth_3,exp(-x^2)
ode_pde,ode_depth_3,(x*sin(x) + 6)/(x^2 + 9)
ode_pde,ode_depth_3,cos(2*x + 1/9)
ode_pde,ode_depth_3,sin(x + 5)
ode_pde,ode_depth_3,exp(x) + cos(x^2) + 1
ode_pde,ode_depth_3,cos(exp(sqrt(x)))
ode_pde,ode_depth_3,-x - cos(2*x)
ode_pde,ode_depth_3,2*x^2 + 10*exp(x)
ode_pde,ode_depth_3,9*x - 1 - 7/x
ode_pde,ode_depth_3,-4*x - cos(x) + 1
ode_pde,ode_depth_3,(-8*x - 41)/(x + 5)
ode_pde,ode_depth_3,exp(-sqrt(x^3))
ode_pde,ode_depth_3,3*x - 1
ode_pde,ode_depth_3,-x^2 - sin(x) - 1
ode_pde,ode_depth_3,(17*x^3 + 5)/x
ode_pde,ode_depth_3,4 - 0.2*x
ode_pde,ode_depth_3,-sin(3*x*(x - 1))
ode_pde,ode_depth_3,-x^2 + (x - 9)*log(x) + 2.25
ode_pde,ode_depth_3,exp((-x*(x + 7) + 3)/x)
ode_pde,ode_depth_3,(exp(x) - 1.41)*log(x)
ode_pde,ode_depth_3,-3.5*x*log(x)
ode_pde,ode_depth_3,x - 2*exp(x)
ode_pde,ode_depth_3,-sin(x) - cos(x - 10)
ode_pde,ode_depth_3,19.0*log(4 - x)
ode_pde,ode_depth_3,-exp(6 - x)/x^2
ode_pde,ode_depth_3,cos(exp(x^2))
ode_pde,ode_depth_3,0.167*(x + 6)*(x^2 - 18)*exp(x)/x
ode_pde,ode_depth_3,exp(-x/8 + exp(x))
ode_pde,ode_depth_3,8 - 1.14*x^2
ode_pde,ode_depth_3,(-x - 11)/sin(3*x)
ode_pde,ode_depth_3,3*x + 0.841
ode_pde,ode_depth_3,log(x - 8)
ode_pde,ode_depth_3,8*x - 2
ode_pde,ode_depth_3,8*x
ode_pde,ode_depth_3,sin(x + 1)
ode_pde,ode_depth_3,9 - 4*x
ode_pde,ode_depth_3,x^2 - x + 1
ode_pde,ode_depth_3,0.143*(7*cos(x) + 6)*log(4*x)
ode_pde,ode_depth_3,cos(x - sqrt(3))
ode_pde,ode_depth_3,exp(-3*x - 8)
ode_pde,ode_depth_3,cos(9*x*log(x))
ode_pde,ode_depth_3,4*x + log(exp(x)) - 28
ode_pde,ode_depth_3,cos(x) + 2/x
ode_pde,ode_depth_3,5.71*(-x - 1)/x
ode_pde,ode_depth_3,x + sin(sqrt(x)) - 5
ode_pde,ode_depth_3,exp(x) + 0.54 - 5/x
ode_pde,ode_depth_3,-4.25*x
ode_pde,ode_depth_3,0.2*x*(2*x - 35)
ode_pde,ode_depth_3,exp(-x^2 + sin(x))
ode_pde,ode_depth_3,-1/log(x)
ode_pde,ode_depth_3,cos(2*x) + cos(x + 1)
ode_pde,ode_depth_3,-0.333*x^2 - 5
ode_pde,ode_depth_3,exp(-cos(x) - 2)
ode_pde,ode_depth_3,-2*x^2/sin(x - 2)
ode_pde,ode_depth_3,-x*(log(x) + 12)
ode_pde,ode_depth_3,-0.333*x^3
ode_pde,ode_depth_3,9*x + exp(1 - x)
ode_pde,ode_depth_3,x^2 - 0.5*log(x) - 56
ode_pde,ode_depth_3,exp(cos(sqrt(x)))
ode_pde,ode_depth_3,x^2 - 7
ode_pde,ode_depth_3,exp(exp(-x^2))
ode_pde,ode_depth_3,-sin(x/2)
ode_pde,ode_depth_3,-2*x*exp(x - 3)
ode_pde,ode_depth_3,x + sin(x) + 6.42
ode_pde,ode_depth_3,(2100 - 350*x)/cos(x)
ode_pde,ode_depth_3,28*x^2 + 1
ode_pde,ode_depth_3,exp(1 - x)
ode_pde,ode_depth_3,log(cos(sqrt(x)))
ode_pde,ode_depth_3,-5*log(x)/(x - 120)
ode_pde,ode_depth_3,exp(-exp(x)/x^2)
ode_pde,ode_depth_3,x^2*(-x + cos(x))
ode_pde,ode_depth_3,(-x - 5)/x
ode_pde,ode_depth_3,-0.167*x
ode_pde,ode_depth_3,exp(cos(10*x))
ode_pde,ode_depth_3,-x*(x + 7)
ode_pde,ode_depth_3,sin((-x - 2)/x)
ode_pde,ode_depth_3,x^2 - 2*x + 0.54
ode_pde,ode_depth_3,exp(-2*x^3)
ode_pde,ode_depth_3,-2*x*cos(x) + x - 4
ode_pde,ode_depth_3,-log(-x - 6)/x
ode_pde,ode_depth_3,x/sin(x^2)
ode_pde,ode_depth_3,exp(x) + log(x^2)
ode_pde,ode_depth_3,x*(14 - x)
ode_pde,ode_depth_3,-sin(7*x^3)
ode_pde,ode_depth_3,-0.5*x^1.5
ode_pde,ode_depth_3,cos(x*(x + 1))
ode_pde,ode_depth_3,-x + log(x) + 10
ode_pde,ode_depth_3,-0.5*x - 0.556/x^2
ode_pde,ode_depth_3,-x + sin(2*x) - 4
ode_pde,ode_depth_3,-3/(240*x + 80)
ode_pde,ode_depth_3,x^2*(x + 6)/(x - 1)
ode_pde,ode_depth_3,-2*log(x^2)/(x + 2)
ode_pde,ode_depth_3,11.6 + 1/x
ode_pde,ode_depth_3,1.36*sin(x)/x
ode_pde,ode_depth_3,52*x^2
ode_pde,ode_depth_3,-exp(x)*log(x)/(x - 4)
ode_pde,ode_depth_3,-x + sin(sin(x)) - 6/x
ode_pde,ode_depth_3,10.1*x + 69
ode_pde,ode_depth_3,-2*x^2 - x + exp(x)
ode_pde,ode_depth_3,10*x^2/sin(x + 8)
ode_pde,ode_depth_3,23.6*x + 94.5
ode_pde,ode_depth_3,log(log(x^2))
ode_pde,ode_depth_3,exp(exp(2*x))
ode_pde,ode_depth_3,1.2*x*(5 - x)
ode_pde,ode_depth_3,exp(9*x)
ode_pde,ode_depth_3,-0.76*x
ode_pde,ode_depth_3,-x + exp(x - 9)
ode_pde,ode_depth_3,exp((-x^2 - 5)/x)
ode_pde,ode_depth_3,exp(4 - 2*x)
ode_pde,ode_depth_3,x - cos(x) + 11
ode_pde,ode_depth_3,0.289*(x + 6)/x^1.5
ode_pde,ode_depth_3,log(sin(x)) - cos(x^2)
ode_pde,ode_depth_3,x - cos(x) + 3
ode_pde,ode_depth_3,sin(8*x/7)
ode_pde,ode_depth_3,-sin(2*x - sin(x))
ode_pde,ode_depth_3,12 - 2*x
ode_pde,ode_depth_3,log(x*(-x - 7))
ode_pde,ode_depth_3,0.841/log(x + 7)
ode_pde,ode_depth_3,x^2*(-x - 8)
ode_pde,ode_depth_3,exp(5*x^2)
ode_pde,ode_depth_3,20*x + 140
ode_pde,ode_depth_3,x*(x + 3) - cos(x/5)
ode_pde,ode_depth_3,0.844*exp(-x^2)
ode_pde,ode_depth_3,exp((x*(-x - 4) - 9)/x)
ode_pde,ode_depth_3,log(sin(x^2))
ode_pde,ode_depth_3,-log(sin(x)) - sin(2*x)
ode_pde,ode_depth_3,4 - 2*x
ode_pde,ode_depth_3,6 - 42/x
ode_pde,ode_depth_3,0.125*(x - 11)*(8*x - 21)
ode_pde,ode_depth_3,exp(sin(sqrt(x)))
ode_pde,ode_depth_3,exp(x) - log(x) - 6
ode_pde,ode_depth_3,sin(x + 4)
ode_pde,ode_depth_3,0.028*x + 4.72
ode_pde,ode_depth_3,-x*cos(x^2)
ode_pde,ode_depth_3,log(2*x + log(x))
ode_pde,ode_depth_3,0.241*log(x)
ode_pde,ode_depth_3,(x - 6)*log(exp(x))
ode_pde,ode_depth_3,sin(sqrt(-x^2))
ode_pde,ode_depth_3,exp(sqrt(-x))
ode_pde,ode_depth_3,-cos(x + 5)/x
ode_pde,ode_depth_3,-sin(x)*cos(sqrt(x))
ode_pde,ode_depth_3,cos(9*x)
ode_pde,ode_depth_3,6 - x
ode_pde,ode_depth_3,(x^2)^0.25
ode_pde,ode_depth_3,2.16 - 2*x
ode_pde,ode_depth_3,log(sin(3*x))
ode_pde,ode_depth_3,(x - 4)/x^2
ode_pde,ode_depth_3,0.143*(x + x^1.5)/(x - 10)
ode_pde,ode_depth_3,0.25*x^2*(x + exp(x) + 10)
ode_pde,ode_depth_3,0.111*(81 - x)*log(5 - x)
ode_pde,ode_depth_3,-2/x^2
ode_pde,ode_depth_3,-2*x^1.5
ode_pde,ode_depth_3,1.58*(6 - x)/x^3
ode_pde,ode_depth_3,(-x + log(x) + 10)/(x*(x - 5))
ode_pde,ode_depth_3,-x^2 - 0.125*x - 4
ode_pde,ode_depth_3,exp(18/(x - 9))
ode_pde,ode_depth_3,x + (x + 8)*sin(x)
ode_pde,ode_depth_3,cos(sqrt(6)*sqrt(1/x))
ode_pde,ode_depth_3,cos(sin(6/x))
ode_pde,ode_depth_3,6*log(x/10)
ode_pde,ode_depth_3,2.65*(x + 3)*log(-x^2)
ode_pde,ode_depth_3,-(x + cos(x))/(8*x - 80)
ode_pde,ode_depth_3,log(x + 10)
ode_pde,ode_depth_3,-x^2*exp(x) - exp(1 - x)
ode_pde,ode_depth_3,log(-x) + 1.6
ode_pde,ode_depth_3,-exp(cos(x)) + cos(2*x)
ode_pde,ode_depth_3,0.638*x
ode_pde,ode_depth_3,0.2*x^3*(x + 6)
ode_pde,ode_depth_3,4*x - 0.537
ode_pde,ode_depth_3,-x + sin(cos(x)) + 5
ode_pde,ode_depth_3,-sin(8/x)
ode_pde,ode_depth_3,x*(1 - 2*x)
ode_pde,ode_depth_3,cos(log(x))
ode_pde,ode_depth_3,-2*x/((x + 1)*cos(x))
ode_pde,ode_depth_3,0.368*x
ode_pde,ode_depth_3,x^2 + x + 7
ode_pde,ode_depth_3,cos(sqrt(x^2))
ode_pde,ode_depth_3,x - 4
ode_pde,ode_depth_3,exp(sqrt(6)*sqrt(-x)/6)
ode_pde,ode_depth_3,0.036/(x + 5)
ode_pde,ode_depth_3,x^2 - 5*x - exp(x) + 1
ode_pde,ode_depth_3,1.75*(x*(x - 10) - 3)/(x*(7*x + 1))
ode_pde,ode_depth_3,-exp(5*x)/(4*x + 16)
ode_pde,ode_depth_3,-x^2*sin(2*x)
ode_pde,ode_depth_3,8*x + log(sin(x))
ode_pde,ode_depth_3,sin(log(9 - x))
ode_pde,ode_depth_3,2*(x - 8)/(x - 6)
ode_pde,ode_depth_3,exp(1/x)
ode_pde,ode_depth_3,-0.25*x
ode_pde,ode_depth_3,cos(x - log(x))
ode_pde,ode_depth_3,-0.111*x^2
ode_pde,ode_depth_3,-1.1*x
ode_pde,ode_depth_3,exp(9*x/(x + 2))
ode_pde,ode_depth_3,1/(x*cos(x))
ode_pde,ode_depth_3,log(1/2 - x/12)
ode_pde,ode_depth_3,2*x*cos(x) + 3.81
ode_pde,ode_depth_3,log(x/10)*cos(exp(x))
ode_pde,ode_depth_3,0.003*log(x)
ode_pde,ode_depth_3,0.042*x + 0.167
ode_pde,ode_depth_3,8*log(x)
ode_pde,ode_depth_3,exp(2*x + 20)
ode_pde,ode_depth_3,2*x*(x - 9)*(2*x - 1)
ode_pde,ode_depth_3,(-x - 8)/(2*x - 1)
ode_pde,ode_depth_3,-sin(3*x + sin(x))
ode_pde,ode_depth_3,x*(sin(x) - 7)
ode_pde,ode_depth_3,-x - log(x) - 3
ode_pde,ode_depth_3,exp(cos(x^2))
ode_pde,ode_depth_3,0.25*log(x)
ode_pde,ode_depth_3,exp(x)*sin(sqrt(x))/log(x)
ode_pde,ode_depth_3,-sin(sin(x + 2))
ode_pde,ode_depth_3,exp(-log(x)/(2*x))
ode_pde,ode_depth_3,-x - 0.599
ode_pde,ode_depth_3,2*(1.41 - x)*exp(x - 3)
ode_pde,ode_depth_3,(8*x - 2)*sin(x + 1)
ode_pde,ode_depth_3,-x - 2
ode_pde,ode_depth_3,sin(cos(x - 3))
ode_pde,ode_depth_3,-2*x^2 + x + sin(x) - 6
ode_pde,ode_depth_3,log(1/x)
ode_pde,ode_depth_3,cos(exp(x) - 1)
ode_pde,ode_depth_3,4.35 - 3*x
ode_pde,ode_depth_3,(-x + sin(x))/x
ode_pde,ode_depth_3,-1.67/x
ode_pde,ode_depth_3,-x - 8
ode_pde,ode_depth_3,exp(cos(cos(x)))
ode_pde,ode_depth_3,cos(-x + sin(x) + 2)
ode_pde,ode_depth_3,-1.75*x
ode_pde,ode_depth_3,log(x*(8 - x))
ode_pde,ode_depth_3,cos(-x + exp(x) + 10)
ode_pde,ode_depth_3,0.544*x - 0.544*log(x)
ode_pde,ode_depth_3,sin(2*x + 3)
ode_pde,ode_depth_3,exp(sin(x)) + cos(2*x)
ode_pde,ode_depth_3,3*x*log(x)
ode_pde,ode_depth_3,log(-sin(x/7))
ode_pde,ode_depth_3,x^2 - x - 1.41
ode_pde,ode_depth_3,8*cos(3*x)
ode_pde,ode_depth_3,exp(cos(log(x)))
ode_pde,ode_depth_3,1.1e+3 + 9/x
ode_pde,ode_depth_3,cos(x^2*cos(x))
ode_pde,ode_depth_3,log(sin(sin(x)))
ode_pde,ode_depth_3,-0.5*x^2
ode_pde,ode_depth_3,1.56*(-1/x)^0.25
ode_pde,ode_depth_3,(-1.41*x^1.5 - 2)/x
ode_pde,ode_depth_3,1.68*x
ode_pde,ode_depth_3,-2*x + exp(x) + sin(x)
ode_pde,ode_depth_3,90 - 11*x
ode_pde,ode_depth_3,x + sin(sqrt(x))
ode_pde,ode_depth_3,log(exp(-x))
ode_pde,ode_depth_3,cos(2*x - 1)
ode_pde,ode_depth_3,6*x - 1.95
ode_pde,ode_depth_3,cos(2*x*(x + 9))
ode_pde,ode_depth_3,log(-1/x) + 1.79
ode_pde,ode_depth_3,exp(x^(1/4))
ode_pde,ode_depth_3,-x*(x^2 + sin(x))
ode_pde,ode_depth_3,-0.041*log(x)
ode_pde,ode_depth_3,7*x^2*exp(x^2)
ode_pde,ode_depth_3,12*x^3
ode_pde,ode_depth_3,0.333*x + 1
ode_pde,ode_depth_3,sin(log(2*x))
ode_pde,ode_depth_3,0.9*x + 1
ode_pde,ode_depth_3,x + cos(cos(x)) - 1.41
ode_pde,ode_depth_3,0.143*x*(10 - x)
ode_pde,ode_depth_3,-x - log(-x/8) - log(x)
ode_pde,ode_depth_3,-4.13*x - sin(x)
ode_pde,ode_depth_3,7 - 2/x
ode_pde,ode_depth_3,-x + x^2 + 1/x
ode_pde,ode_depth_3,cos(35*x/9)
ode_pde,ode_depth_3,exp(-sqrt(x^5))
ode_pde,ode_depth_3,cos(x/11)
ode_pde,ode_depth_3,4*x*sin(sin(x))
ode_pde,ode_depth_3,4.25 - 0.5*log(x)
ode_pde,ode_depth_3,cos(sqrt(x) + 8*x)
ode_pde,ode_depth_3,exp(sqrt(x) + x + 10)
ode_pde,ode_depth_3,cos(2*x*log(x))
ode_pde,ode_depth_3,-x^2 - 2.04
ode_pde,ode_depth_3,2*x^2 - 0.54
ode_pde,ode_depth_3,-exp(x^2)*sin(x/10)
ode_pde,ode_depth_3,sin(x*(x - 7)/6)
ode_pde,ode_depth_3,0.2*cos(6*x)
ode_pde,ode_depth_3,4 - 4/x
ode_pde,ode_depth_3,-0.167*x + exp(x) - 0.566
ode_pde,ode_depth_3,-0.75*x - 10 + 24/x
ode_pde,ode_depth_3,exp(x) - 4/x
ode_pde,ode_depth_3,sin(x/4) + 13
ode_pde,ode_depth_3,log(-x/(4*x + 20))
ode_pde,ode_depth_3,-6/cos(x/7)
ode_pde,ode_depth_3,x*(-2*x - 1)
ode_pde,ode_depth_3,sin(log(3/x))
ode_pde,ode_depth_3,sin(x - 5) + cos(x - 9)
ode_pde,ode_depth_3,-0.15*x
ode_pde,ode_depth_3,log(-x^2/(x + 2))
ode_pde,ode_depth_3,0.2*x^3/log(x/2)
ode_pde,ode_depth_3,cos(cos(x/10))
ode_pde,ode_depth_3,0.54 - cos(3*x)
ode_pde,ode_depth_3,sin(x*(x + 2))
ode_pde,ode_depth_3,20*x^2 - 0.841
ode_pde,ode_depth_3,-1.62*x/(x + 9)
ode_pde,ode_depth_3,exp(exp(cos(x)))
ode_pde,ode_depth_3,sin(x^2) - 0.54
ode_pde,ode_depth_3,(x*(x + 5)*sin(x) - x + 2)/sin(x)
ode_pde,ode_depth_3,-0.5*log(x) + cos(2*x)
ode_pde,ode_depth_3,-x - 1/x
ode_pde,ode_depth_3,(x*log(x) + 4)/(x*log(-x))
ode_pde,ode_depth_3,x - sin(x + 9)
ode_pde,ode_depth_3,exp((x + 8)/(x + 10))
ode_pde,ode_depth_3,cos(8*x + 1)
ode_pde,ode_depth_3,-1.08*x + sin(x) + 4
ode_pde,ode_depth_3,sin(cos(x/3))
ode_pde,ode_depth_3,0.25*sin(sin(x))
ode_pde,ode_depth_3,0.286*(sin(x) - 1)*sin(x)
ode_pde,ode_depth_3,1.25*x + 6
ode_pde,ode_depth_3,(x^2 - exp(x))/cos(sin(x))
ode_pde,ode_depth_3,exp(x - 1)*cos(x + 5)
ode_pde,ode_depth_3,log(-x) + 1.95
ode_pde,ode_depth_3,x + 3 + 5/x
ode_pde,ode_depth_3,-sin(x)/x^3
ode_pde,ode_depth_3,log(-x^2 - x + 1)
ode_pde,ode_depth_3,x - 0.177/x
ode_pde,ode_depth_3,x/sin(2*x)
ode_pde,ode_depth_3,-x - (x - 2)*exp(x)
ode_pde,ode_depth_3,(-2*x + (x - 5)*sin(5/x))/(x - 5)
ode_pde,ode_depth_3,0.5*log(x) + sin(x)
ode_pde,ode_depth_3,log(log(log(x)))
ode_pde,ode_depth_3,8*x^3
ode_pde,ode_depth_3,(-2*x - 1)/sin(2*x)
ode_pde,ode_depth_3,cos(sin(x^2))
ode_pde,ode_depth_3,cos(sqrt(x)) - 1
ode_pde,ode_depth_3,sin(sqrt(5)*sqrt(-x)/5)
ode_pde,ode_depth_3,((x + 4)*cos(x + 3) - sin(x))/(x + 4)
ode_pde,ode_depth_3,log(5*x/2)
ode_pde,ode_depth_3,cos(4*x + 7/x)
ode_pde,ode_depth_3,-x*exp(-2*x)
ode_pde,ode_depth_3,log(-x^3)
ode_pde,ode_depth_3,9.8*x
ode_pde,ode_depth_3,x^2*(x - 10)/(-x^2 - x + 1)
ode_pde,ode_depth_3,sin(sqrt(x)) - cos(6/x)
ode_pde,ode_depth_3,10 - log(9*x)
ode_pde,ode_depth_3,-log(x)/x^3
ode_pde,ode_depth_3,exp((-x - 10)/x^2)
ode_pde,ode_depth_3,cos(24/(x - 6))
ode_pde,ode_depth_3,0.368 - 2*x
ode_pde,ode_depth_3,-1/x^1.5 + 10*x
ode_pde,ode_depth_3,-x^3
ode_pde,ode_depth_3,-0.011/x^3
ode_pde,ode_depth_3,cos(x/3) - 1
ode_pde,ode_depth_3,sin(x + cos(x))
ode_pde,ode_depth_3,sin(x + 7)/log(2*x)
ode_pde,ode_depth_3,-x*(x + 18)
ode_pde,ode_depth_3,2*x + sin(4*x)
ode_pde,ode_depth_3,36*x^2
ode_pde,ode_depth_3,log(exp(x) + log(x))
ode_pde,ode_depth_3,10*x^4*(x + 1)
ode_pde,ode_depth_3,x^2 + x - 5
ode_pde,ode_depth_3,x*(-x*(x + 4)*(x + 5) - 1)/(x + 5)
ode_pde,ode_depth_3,log((-x - 10)/x^2)
ode_pde,ode_depth_3,14/sin(2*x)
ode_pde,ode_depth_3,exp(x^2)*cos(x - 2)
ode_pde,ode_depth_3,0.125*exp(x^2)
ode_pde,ode_depth_3,0.54 - sin(x + 7)
ode_pde,ode_depth_3,-0.27/x^2
ode_pde,ode_depth_3,0.5*(x + 7)/x^2
ode_pde,pde_xy_depth_2,(x + y)*cos(y^2)
ode_pde,pde_xy_depth_2,sin(x^2 - y)
ode_pde,pde_xy_depth_2,-2*x^3/y
ode_pde,pde_xy_depth_2,x - y + cos(x)
ode_pde,pde_xy_depth_2,-(x + y^2)*(y^2 + 6)
ode_pde,pde_xy_depth_2,y^2/(x^2*(x - y))
ode_pde,pde_xy_depth_2,x^2 + x + exp(y^2)
ode_pde,pde_xy_depth_2,-y^2 + exp(x^2)
ode_pde,pde_xy_depth_2,0.2*x + y^2 - 5
ode_pde,pde_xy_depth_2,x*y + cos(y^2)
ode_pde,pde_xy_depth_2,exp(x + y)
ode_pde,pde_xy_depth_2,exp(y) - log(x^2)
ode_pde,pde_xy_depth_2,x + log(y)
ode_pde,pde_xy_depth_2,-x^2*sin(y^2)/y
ode_pde,pde_xy_depth_2,x*y
ode_pde,pde_xy_depth_2,x^2 + x + log(y)
ode_pde,pde_xy_depth_2,x^2*y
ode_pde,pde_xy_depth_2,10*x + 10*y
ode_pde,pde_xy_depth_2,x^2/y - y/x
ode_pde,pde_xy_depth_2,x - 4*y - 6
ode_pde,pde_xy_depth_2,x^2*y^4
ode_pde,pde_xy_depth_2,sin(y)/(x*y)
ode_pde,pde_xy_depth_2,log(-y/x)
ode_pde,pde_xy_depth_2,exp(-x*y^2)
ode_pde,pde_xy_depth_2,x^2*y + y^2 + 7
ode_pde,pde_xy_depth_2,-x - y + 1
ode_pde,pde_xy_depth_2,log(-x + y^2)
ode_pde,pde_xy_depth_2,x^2 - x + y^2 - 10
ode_pde,pde_xy_depth_2,y^2*(2 - x^2)
ode_pde,pde_xy_depth_2,-y/(x - y^2)
ode_pde,pde_xy_depth_2,(-y^2 - 10)/(x - y^2)
ode_pde,pde_xy_depth_2,0.5*(x - y)/y
ode_pde,pde_xy_depth_2,-x^3*y
ode_pde,pde_xy_depth_2,x^3*(x - y)
ode_pde,pde_xy_depth_2,cos(x^2/y)
ode_pde,pde_xy_depth_2,-y*(x - y)*(y - 1)
ode_pde,pde_xy_depth_2,-x^2 + y
ode_pde,pde_xy_depth_2,-x^2*y + x - y
ode_pde,pde_xy_depth_2,(-x^2 + y^2)*exp(y^2)
ode_pde,pde_xy_depth_2,x*y*(x + y)
ode_pde,pde_xy_depth_2,x + 2*y^2 - y
ode_pde,pde_xy_depth_2,-x^2 - y^2 - 1/y
ode_pde,pde_xy_depth_2,-x + 3 - y^2/x
ode_pde,pde_xy_depth_2,log(x^2) + log(y^2)
ode_pde,pde_xy_depth_2,(y - 1)/x
ode_pde,pde_xy_depth_2,(-x - y)/(x - y^2)
ode_pde,pde_xy_depth_2,cos(x*y)
ode_pde,pde_xy_depth_2,-x*y*cos(y^2)
ode_pde,pde_xy_depth_2,-x - y^2
ode_pde,pde_xy_depth_2,10*x*y
ode_pde,pde_xy_depth_2,exp(x*y)
ode_pde,pde_xy_depth_2,sin(x + y)
ode_pde,pde_xy_depth_2,y*(x^3*y + 1)/x
ode_pde,pde_xy_depth_2,exp(x^2 + y)
ode_pde,pde_xy_depth_2,-x^2/y
ode_pde,pde_xy_depth_2,-x*y^2 - exp(x^2)
ode_pde,pde_xy_depth_2,0.5*(-x + y)/y
ode_pde,pde_xy_depth_2,-x*exp(y)/y
ode_pde,pde_xy_depth_2,-x*y^2
ode_pde,pde_xy_depth_2,x^2 - x - y^2
ode_pde,pde_xy_depth_2,-x^2 - y + 3
ode_pde,pde_xy_depth_2,-exp(y) - y/x
ode_pde,pde_xy_depth_2,y - 3 + 1/x
ode_pde,pde_xy_depth_2,y^2 - 7/x
ode_pde,pde_xy_depth_2,-4*x - y
ode_pde,pde_xy_depth_2,exp(x^2 + y^2)
ode_pde,pde_xy_depth_2,log(x*y)
ode_pde,pde_xy_depth_2,x^2*y^2*(-x + y)
ode_pde,pde_xy_depth_2,-sin(x - y)
ode_pde,pde_xy_depth_2,x + 5 - 8/y
ode_pde,pde_xy_depth_2,(x - y)/log(y^2)
ode_pde,pde_xy_depth_2,-x*y + exp(y^2)
ode_pde,pde_xy_depth_2,(x - 9)/(x^2 - y)
ode_pde,pde_xy_depth_2,-x^2 + y + y^2/x^2
ode_pde,pde_xy_depth_2,9*(y + 3)/x^2
ode_pde,pde_xy_depth_2,-sin(x*y)
ode_pde,pde_xy_depth_2,log(x*y^2)
ode_pde,pde_xy_depth_2,log(x^2 + y)
ode_pde,pde_xy_depth_2,-x*y - x/y^2
ode_pde,pde_xy_depth_2,exp(-x*y)
ode_pde,pde_xy_depth_2,-sin(x/y)
ode_pde,pde_xy_depth_2,3*x^2/(x - y)
ode_pde,pde_xy_depth_2,-x - y + sin(x^2)
ode_pde,pde_xy_depth_2,cos(x)/y^2
ode_pde,pde_xy_depth_2,y*(y + 1)/log(x)
ode_pde,pde_xy_depth_2,x*y + log(x)
ode_pde,pde_xy_depth_2,-x - y^2 - log(x^2)
ode_pde,pde_xy_depth_2,-x*y + y + 6
ode_pde,pde_xy_depth_2,y*(x + y)*(y + 1)
ode_pde,pde_xy_depth_2,-x^2 + x + 1/y
ode_pde,pde_xy_depth_2,2*x^2 - y
ode_pde,pde_xy_depth_2,-7*x - y
ode_pde,pde_xy_depth_2,(x - y)*(x + y)
ode_pde,pde_xy_depth_2,x + sin(y^2)
ode_pde,pde_xy_depth_2,10*x/y^2
ode_pde,pde_xy_depth_2,-sin(y^2)/(x - y^2)
ode_pde,pde_xy_depth_2,-2*y*(x + y)
ode_pde,pde_xy_depth_2,-x + 2*y
ode_pde,pde_xy_depth_2,(x^2 + y)*sin(y^2)
ode_pde,pde_xy_depth_2,-x - y
ode_pde,pde_xy_depth_2,-2*x*y^2
ode_pde,pde_xy_depth_2,-x^2/(x - y^2)
ode_pde,pde_xy_depth_2,(y^2 + 9)/(x^2*y)
ode_pde,pde_xy_depth_2,x^2 + y - 9
ode_pde,pde_xy_depth_2,log(x^2)/y^4
ode_pde,pde_xy_depth_2,sin(x^2 - y^2)
ode_pde,pde_xy_depth_2,-x/y
ode_pde,pde_xy_depth_2,-x*log(x^2)/y
ode_pde,pde_xy_depth_2,0.167*x/y^2
ode_pde,pde_xy_depth_2,x^2 + y - log(x)
ode_pde,pde_xy_depth_2,-x + log(y) - 8
ode_pde,pde_xy_depth_2,x^2 - x^2/y^2 + 8
ode_pde,pde_xy_depth_2,-x*y*(y + 1)
ode_pde,pde_xy_depth_2,x^2 - cos(y)
ode_pde,pde_xy_depth_2,x^2 + x - y - 5
